"","Age","beta_hat_0","bn_beta_hat_1","beta_check_0","bn_beta_check_1","u_t","local_n"
"1",45,0.530052,0.00386099999999984,0.530449333333333,0.00468764655474615,1.22059308342641,1418
"2",45.025,0.531806625,0.0014574999999999,0.5304644,0.00468764655474618,1.22549067937591,1418
"3",45.05,0.53181325,0.00145749999999964,0.530479466666667,0.00468764655474612,1.22549067937591,1418
"4",45.075,0.531819875,0.00145749999999998,0.530494533333333,0.00468764655474595,1.22549067937592,1418
"5",45.1,0.5318265,0.0014574999999997,0.5305096,0.00468764655474598,1.22549067937591,1418
"6",45.125,0.531833125,0.00145749999999961,0.530524666666667,0.00468764655474615,1.22549067937591,1418
"7",45.15,0.53183975,0.00145749999999971,0.530539733333333,0.00468764655474604,1.22549067937591,1418
"8",45.175,0.531846375,0.00145749999999959,0.5305548,0.00468764655474604,1.22549067937591,1418
"9",45.2,0.531853,0.00145749999999966,0.530569866666667,0.00468764655474589,1.22549067937591,1418
"10",45.225,0.531859625,0.00145749999999991,0.530584933333333,0.00468764655474606,1.22549067937591,1418
"11",45.25,0.53318075,-0.00117150000000023,0.5306,0.00468764655474634,1.23699345317166,1418
"12",45.275,0.533175425,-0.00117150000000007,0.530615066666666,0.00468764655474621,1.23699345317166,1418
"13",45.3,0.5331701,-0.00117149999999997,0.5309878,0.00393575634408429,1.23699345317166,1418
"14",45.325,0.533164775,-0.00117150000000027,0.53100045,0.00393575634408434,1.23699345317165,1418
"15",45.35,0.53315945,-0.0011714999999999,0.5310131,0.00393575634408445,1.23699345317166,1418
"16",45.375,0.533154125,-0.00117149999999993,0.53102575,0.00393575634408436,1.23699345317166,1418
"17",45.4,0.5331488,-0.0011715,0.5310384,0.00393575634408449,1.23699345317166,1418
"18",45.425,0.533143475,-0.00117150000000012,0.53105105,0.00393575634408441,1.23699345317166,1418
"19",45.45,0.53313815,-0.00117150000000028,0.5310637,0.00393575634408436,1.23699345317166,1418
"20",45.475,0.533132825,-0.00117149999999978,0.53107635,0.00393575634408447,1.23699345317166,1418
"21",45.5,0.5331275,-0.00117150000000037,0.531089,0.00393575634408445,1.22345303621233,2284
"22",45.525,0.533122175,-0.00117150000000031,0.53110165,0.00393575634408425,1.22345303621233,2284
"23",45.55,0.53311685,-0.00117150000000029,0.5311143,0.00393575634408425,1.22345303621233,2284
"24",45.575,0.532727566666667,-0.000300666666666768,0.53112695,0.00393575634408451,1.23212427900681,2284
"25",45.6,0.5326262,-7.14999999999976e-05,0.5311396,0.00393575634408422,1.23442331700606,2284
"26",45.625,0.5325285,0.000153999999999891,0.5314981875,0.00313849344829637,1.23659668835065,2284
"27",45.65,0.5325292,0.000153999999999869,0.531508275,0.0031384934482964,1.23659668835065,2284
"28",45.675,0.5325299,0.000153999999999946,0.5315183625,0.00313849344829659,1.23659668835065,2284
"29",45.7,0.532023066666667,0.0013676666666664,0.53152845,0.00313849344829652,1.21590408981324,2284
"30",45.725,0.532029283333333,0.00136766666666645,0.5315385375,0.00313849344829633,1.21590408981324,2284
"31",45.75,0.5320355,0.00136766666666642,0.531548625,0.00313849344829658,1.21590408981324,2284
"32",45.775,0.532041716666667,0.00136766666666649,0.5315587125,0.00313849344829648,1.21590408981324,2284
"33",45.8,0.532047933333333,0.0013676666666665,0.5315688,0.00313849344829638,1.21590408981324,2284
"34",45.825,0.53205415,0.00136766666666657,0.5315788875,0.0031384934482965,1.21590408981325,2284
"35",45.85,0.532060366666667,0.0013676666666666,0.531588975,0.00313849344829648,1.21590408981325,2284
"36",45.875,0.532031875,0.00145749999999987,0.5315990625,0.00313849344829647,1.21679750166876,2284
"37",45.9,0.5320385,0.00145750000000025,0.5317068,0.00289348094861524,1.21679750166877,2284
"38",45.925,0.532045125,0.00145749999999987,0.5317161,0.0028934809486154,1.21679750166876,2284
"39",45.95,0.53205175,0.00145749999999993,0.5317254,0.00289348094861514,1.21679750166876,2284
"40",45.975,0.532058375,0.00145749999999983,0.5317347,0.00289348094861531,1.21679750166876,2284
"41",46,0.532065,0.00145749999999959,0.531744,0.00289348094861531,1.21679750166876,2284
"42",46.025,0.532071625,0.00145749999999976,0.5317533,0.00289348094861525,1.21679750166876,2284
